id	text	label
5109	"왕은 이웃 나라 공주를 왕비로 맞이하고, 나라를 잘 다스리는 훌륭한 왕이 되었답니다."	1
5110	나는 무척 가난한 화가랍니다.	2
5111	고향을 떠나 이 낯선 도시로 이사 왔을 때 무척이나 쓸쓸했습니다.	2
5112	세상에 혼자 있는 듯한 느낌이었지요.	2
5113	그때 나는 마음껏 그림을 그리고 싶었지만 가진 것이 별로 없어서그럴 수가 없었어요.	2
5114	어떤 때는 아무런 생각이 떠오르지 않아서 어려움을 겪을 때도 있었답니다.	2
5115	"그러던 어느 날 저녁식사를 마치고 창밖을 내다보고 있는데, 달님이 정답게 웃으며 말했어요."	1
5116	"""내가 날마다 네게 찾아와 재미난 이야기를 들려줄 테니, 그것으로 그림을 그려 보지 않겠니?"	1
5117	"그러면 나중에 정말 예쁜 그림책이 만들어질거야!"""	1
5118	무척 외로웠던 내게 매우 반가운 말이었어요.	1
5119	하루는 인도의 밤하늘을 지나게 되었어.	0
5120	나는 갠지스 강에 얼굴을 비춰 보았지.	0
5121	그때 촛불을 든 귀여운 소녀가 나타났어.	1
5122	소녀도 내가 보고 있는 강을 바라보았어.	0
5123	잠시 후 소녀는 강가에 무릎을 굽히고 앉아 조심스럽게 촛불을 강물 위에 띄웠어.	0
5124	촛불은 둥실둥실 떠내려갔지.	0
5125	나는 소녀가 왜 그런 행동을 하는지 무척 궁금했지.	1
5126	그래서 소녀의 행동을 자세히 살펴보았어.	0
5127	소녀는 흘러가는 촛불을 보면서 아주 간절히 기도를 드리더군.	1
5128	그 모습을 본 나는 소녀의 기도가 이루어지기를 바랐어.	1
5129	그리고 잠시 후 소녀가 왜 그런 행동을 했는지 알게 되었지.	0
5130	갠지스 강 근처에 사는 사람들은 강물에 띄운 촛불이 보이지 않을 때까지 꺼지지 않고 떠내려 가면 사랑하는 사람이 살아 있다고 믿었대.	1
5131	그 후 달님은 하루도 빠짐없이 내 방에 찾아와 재미있는 이야기를 들려주었지요.	1
5132	그러면 나는 달님의 이야기를 듣고는 곧바로 그림으로 그렸답니다.	0
5133	지금부터 달님이 내게 들려주었던 이야기 중 세 편의 이야기를 해 보겠습니다.	0
5134	그래서 그 소녀가 촛불을 띄웠던 거야.	0
5135	소녀가 사랑하는 사람은 누구일까?'	1
5136	나는 그 사람이 너무 궁금했지.	1
5137	소녀의 사랑을 듬뿍 받는 그가 부럽기도 하면서 말이야.	1
5138	"""아, 그분이 살아 계시는구나!"""	1
5139	소녀는 너무 기뻐 소리를 질렸지.	1
5140	소녀가 강에 띄운 촛불은 꺼지지 않고 아주 멀리멀리 떠내려갔어.	1
5141	나는 소녀가 더 잘 볼 수 있도록 촛불이 떠내려가는 강물을 밝게 비추었지.	1
5142	지난밤 나는 어느 집의 뜰을 내려다보았지.	0
5143	닭장 안에서 암탉 한 마리와 병아리들이 자고 있었어.	0
5144	그때 한 소녀가 나타나 막대기로 닭장 안을 휘저었어.	2
5145	나는 눈이 휘둥그레져서 닭장 안을 밝게 비추었지.	2
5146	놀란 암탉이 꼬꼬댁거리며 병아리들을 감싸 안았어.	2
5147	그러자 방에 있던 아버지가 나와서 소녀를 꾸짖었지.	2
5148	"""왜 닭장에서 장난을 치니?"	2
5149	"병아리들이 놀라잖아!"""	2
5150	다음 날 밤에도 나는 그 집을 내려다보았지.	0
5151	어젯밤에 아버지에게 혼난 소녀가 또 암탉과 병아리들을 못살게 굴지 궁금했던 거야.	2
5152	그런데 이번에도 소녀가 닭장 안으로 걸어갔어.	0
5153	"잠자던 암탉이 놀라 푸드덕거렸고, 병아리들도 삐악거리면서 이리저리 도망다녔지."	2
5154	소녀는 암탉과 병아리들의 뒤를 계속 쫓아다녔어.	0
5155	나는 그런 소녀가 무척 얄미웠지.	2
5156	"""저런, 심술꾸러기 같으니라고!"""	2
5157	소녀는 어제보다 더 열심히 암탉과 병아리들을 쫓아다니고 있었어.	0
5158	닭장 안은 암탉과 병아리들이 내는 소리로 시끄러웠지.	2
5159	그러자 이번에도 소녀의 아버지가 닭장으로 달려왔어.	0
5160	"""여기서 또 무엇을 하는 거냐?"""	2
5161	아버지가 화난 목소리로 소녀에게 소리쳤지.	2
5162	나는 이 상황을 자세히 보기 위해 더욱 밝게 닭장을 비추었어.	0
5163	그러고는 한쪽에 있는 암탉과 병아리들을 보았지.	0
5164	두려움에 떨고 있는 암탉과 병아리들이 안쓰러웠어.	2
5165	소녀의 철없는 행동에 무척 화가 났지.	2
5166	소녀의 아버지도 나와 같은 생각이었나 봐.	2
5167	소녀를 심하게 꾸짖었지.	2
5168	그때 소녀가 울먹이면서 이렇게 말하더군.	2
5169	"""어제 제가 암탉과 병아리들을 못살게 굴어서 오늘은 안아 주려고 온 거예요."	0
5170	"그런데 자꾸만 암탉과 병아리들이 도망가잖아요."""	2
5171	그러자 소녀의 아버지가 흐뭇한 미소를 지으며 소녀를 안아 주었지.	1
5172	나도 귀여운 소녀의 머리 위를 더욱더 밝게 비추어 주었단다.	1
5173	이슬이 맺힌 어두운 밤의 숲이었지.	2
5174	숲을 지나는 오솔길 끝에 초가집 두 채가 나란히 있었어.	0
5175	집들의 지붕에는 이끼가 잔뜩 끼어 있었지.	0
5176	그 중 한 집의 마당에는 여러 가지 채소가 심어져 있었고 마당 한쪽에는 한 소녀가 앉아 있었어.	0
5177	소녀는 울타리 옆에 있는 나무 아래에 앉아 옆집의 키 큰 떡갈나무를 쳐다보고 있었어.	0
5178	황새가 떡갈나무 위에 둥지를 틀고 있었지.	0
5179	나는 소녀가 황새를 자세히 볼 수 있도록 더욱 밝게 비추었어.	1
5180	그때 소녀의 남동생이 집 밖으로 나왔어.	0
5181	"""누나, 무엇을 보고 있어?"""	0
5182	"""응, 저 떡갈나무 위에 있는 황새를 보고 있어."	0
5183	오늘 밤에 황새가 예쁜 아기를 데려온다고 옆집 할머니가 말해 줬거든.	1
5184	"그래서 아기를 기다리고 있는 거야."""	0
5185	그러자 동생이 고개를 절레절레 흔들며 말했어.	2
5186	"""아니야, 할머니가 나한테도 같은 말을 했어."	0
5187	그래서 내가 할머니에게 하느님께 맹세할 수 있냐고 물었더니 아무 말도 못했어.	2
5188	"황새 이야기는 할머니가 꾸며 낸 거야."""	2
5189	소녀는 동생의 말에 실망하는 눈빛이었지.	0
5190	"""그럼, 아기는 어디에서 오는 걸까?"""	0
5191	"""아기는 하느님이 옷자락 밑에 숨겨 가지고 오는데, 우리 눈으로 하느님을 볼 수 없으니까 모르는 거야."""	0
5192	남동생이 누나에게 제법 멋진 말을 했어.	1
5193	"""그럼, 언제까지 하느님을 기다려야 하는 걸까?"""	2
5194	소녀는 아기가 너무 보고 싶었어.	2
5195	"""오래전에 엄마가 했던 말 기억나, 누나?"""	0
5196	"""어떤 말?"""	0
5197	"""하느님에게 우리의 소원을 진심으로 빌면 들어주신다고 했잖아."	1
5198	"우리가 간절하게 아기를 기다리면 하느님이 들어주실 거야."""	1
5199	두 남매의 이야기를 듣다 보니 나도 모르게 그 남자 아이의 말을 믿게 되었어.	1
5200	그러다 보니 나를 만든 사람도 하느님일 거라는 생각이 들었지.	1
5201	어린 남매를 밝게 비추어 주는 동안 나는 그들이 무척이나 부러웠어.	1
5202	남매가 너무 다정해서 보기 좋았지.	1
5203	"""하느님이 아기를 데려온다면 우리도 하느님이 데려온 걸까?"""	0
5204	"""바보, 우리는 엄마가 낳은 거잖아!"""	2
5205	"""그럼, 엄마가 하느님께 우리를 낳게 해 달라고 기도하신 걸까?"""	0
5206	"""그래, 그래서 하느님이 엄마와 아빠에게 우리를 주겠다고 약속하셨던 거야."	1
5207	당연히 엄마와 아빠는 우리를 기다렸을 테고.	0
5208	"어쩌면 황새가 데려온다는 아기도 곧 하느님이 보내 주실 거야!"""	1
5209	나는 갑자기 그 아이들의 엄마와 아빠가 궁금해졌어.	1
5210	그래서 그 아이들이 엄마와 아빠의 이야기를 더 많이 말해 주기를 바라면서 온 힘을 다해 비추었지.	1
5211	따뜻한 달빛에 아이들이 오래도록 머물러 주기를 바라면서 말이야.	1
5212	나는 어린 남매와 함께 있는 것이 행복했어.	1
5213	잠시 후 아이들이 노래를 부르더군.	1
5214	내가 한 번도 들어보지 못한 노래였지.	1
5215	참 맑고 고운 목소리였어.	1
5216	듣고 있기만 해도 기분이 좋아지더군.	1
5217	나도 아이들과 함께 노래를 부르고 싶었지.	1
5218	잠시 후 내가 다른 곳에 갔다 이곳으로 돌아와 보니 누나와 남자 아이가 울고 있는 거야.	2
5219	남자 아이는 닭똥 같은 눈물을 뚝뚝 흘렸어.	2
5220	나는 아이들이 왜 울고 있는지 궁금했지.	0
5221	"""우리의 기도를 엄마와 아빠가 들으실 수 있을까?"""	0
5222	"""하느님이 분명 우리의 기도를 엄마와 아빠에게 전해 주실 거야."	1
5223	그러니까 울지 말자.	1
5224	"우리가 울고 있는 것을 하늘나라에 계신 엄마와 아빠가 보신다면 슬퍼하실 거야!"""	2
5225	나는 아이들의 엄마와 아빠가 하늘나라에 있다는 것을 그때 알게 되었지.	2
5226	순간 가슴이 뭉클해져서 나도 모르게 내 몸을 구름 속에 가릴 뻔했어.	2
5227	나는 아이들의 이야기를 자세히 듣기 위해 빛을 더 밝게 비추었어.	1
5228	이야기를 들어 보니 아이들의 부모님은 등산을 갔다가 사고로 죽었다는 거야.	2
5229	그래서 아이들은 옆집에 사는 아주머니의 손에 길러졌던 것이지.	0
5230	다행히 아이들의 마음속에는 하느님이 있었어.	1
5231	또한 떡갈나무에 사는 황새와 집에서 기르는 동물들이 외로운 남매에게 친구가 되어 주었지.	1
5232	나도 그 아이들의 친구가 되기로 마음먹었어.	1
5233	그 후 나는 어두운 밤에 남매가 소곤소곤 이야기를 나눌 때면 아이들을 밝게 비추어 주었지.	1
5234	"""앗!"	0
5235	"이상한 소리가 들린다!"""	2
5236	갑자기 남자 아이가 소리를 질렀어.	0
5237	떡갈나무 가지가 막 흔들리고 있었기 때문이지.	0
5238	"""하느님이 아기를 데리고 온 모양이야."""	1
5239	"""그래, 그런 것 같아."""	1
5240	두 남매가 소곤거렸어.	0
5241	잠시 후 옆집에 사는 아주머니가 집 밖으로 나왔지.	0
5242	그러고는 아이들에게 말했어.	0
5243	"""얘들아, 이제 방으로 들어와도 된단다!"""	0
5244	"""와!"	1
5245	"진짜 하느님이 소원을 들어주셨나 봐!"""	1
5246	소녀가 무척 좋아했지.	1
5247	그러자 아주머니가 밝은 미소를 지으며 말했어.	1
5248	"""황새가 아주 늠름한 사내아이를 데려왔단다!"""	1
5249	남매는 손을 잡고 아이가 있는 곳으로 달려갔어.	0
5250	너무나 행복한 모습이었지.	1
5251	하루는 개장수가 날뛰는 개를 잡아끌고 있었어요.	2
5252	개는 개장수에게 끌려 가지 않으려고 발버둥을 쳤답니다.	2
5253	판사 집의 정원사가 돈이 필요해서 그 집 개를 몰래 개장수에게 팔았지요.	2
5254	"""너는 이제 내 거야."	1
5255	"말을 들어야지!"""	2
5256	개장수는 있는 힘을 다해 개를 끌고 갔어요.	2
5257	"그 개의 이름은 벅이고, 나이는 네 살이에요."	0
5258	판사 집에서 행복하게 지내던 벅은 이런 일이 일어나리 라고는 상상도 못했어요.	2
5259	벅은 개장수에게 끌려가면서도 판사 가족을 생각했지요.	2
5260	벅은 같이 팔려 온 다른 개들과 함께 수레에 갇혀 먼 알래스카로 끌려갔어요.	2
5261	"그 중에는 벅보다 어린 개도 있었고, 강아지를 두 번이나 낳은 늙은 어미 개도 있었답니다."	0
5262	그때 하늘에서 눈이 내렸습니다.	0
5263	"""이게 뭐지?"	0
5264	"하늘에서 하얀 것이 떨어지네!"""	0
5265	줄곧 따뜻한 곳에서만 자란 벅은 태어나서 처음 눈을 보았어요.	1
5266	눈의 맛이 궁금했던 벅은 혀를 내밀어 봤어요.	0
5267	눈은 벅의 혀에 닿자마자 녹아 버렸지요.	0
5268	벅은 신기해서 자꾸자꾸 눈을 받아먹었습니다.	1
5269	그렇게 얼마나 달렸을까요?	0
5270	개장수는 수레를 길에 세워 두고 물을 마시러 오두막집에 들어갔어요.	0
5271	그런데 그때 에스키 모개들이 몰려왔어요.	2
5272	그 개들은 수레 근처를 빙빙 돌며 으르렁거렸습니다.	2
5273	"""으릉!"	2
5274	"컹컹컹!"""	2
5275	결국 에스키모개들은 강아지 컬리를 물어 죽였어요.	2
5276	벅과 다른 개들은 너무 무서웠어요.	2
5277	그때 개장수가 총을 가지고 나와 하늘에 대고 쐈습니다.	2
5278	에스키모 개들은 모두 다 금세 도망갔지요.	2
5279	어느덧 벅을 태운 수레가 알래스카에 도착했어요.	0
5280	벅은 그곳에서 우편 썰매를 끌게 되었답니다.	0
5281	벅은 가끔 빙판에서 미끄러지기도 했지만 집집마다 우편물을 돌리는 것이 무척 신났지요.	1
5282	추운 알래스카에서 지내는 것도 익숙해졌어요.	1
5283	어느 날 벅은 우편 썰매를 끌던 중 굶주린 에스키모개들의 습격을 받았어요.	2
5284	지난번 컬리를 물어 죽인 그 개들이었지요.	2
5285	벅은 우편 썰매를 끄는 개들과 함께 죽을 힘을 다해 에스키 모개들과 싸웠어요.	2
5286	결국 에스키모개들은 모두 도망갔답니다.	2
5287	썰매는 다시 출발했어요.	1
5288	얼마 동안 달리니 꽁꽁 언 강이 나타났어요.	0
5289	벅은 망설이지 않고 강으로 들어섰지요.	0
5290	그러나 얼마 못 가 얼음이 깨지는 바람에 썰매가 강 속에 빠졌어요.	2
5291	벅은 있는 힘껏 썰매를 끌고 강에서 빠져나왔습니다.	1
5292	알래스카에서 지내는 하루하루가 모두 힘들었지만 벅은 점점 더 단단해지고 강해졌답니다.	1
5293	같이 썰매를 끄는 개들도 벅을 믿고 따랐지요.	1
5294	그러던 어느 날 개장수가 혼잣말로 중얼거렸어요.	0
5295	"""이젠 지쳤어."	2
5296	"개들을 모두 팔아야겠어!"""	2
5297	그 말을 들은 벅과 썰매 개들은 왠지 불안했어요.	2
5298	며칠 후 벅과 썰매 개들은 썰매와 함께 찰스라는 사람에게 팔려 갔답니다.	2
5299	찰스는 무거운 짐을 옮기는 사람이었지요.	2
5300	벅과 썰매 개들은 매일 무거운 수레를 끌어야 했어요.	2
5301	그러다 보니 개들은 금세 지쳤어요.	2
5302	개들이 잠시라도 쉬려고 하면 찰스와 함께 일을 하는 핼이 사정없이 채찍을 휘둘렀어요.	2
5303	하루는 강을 건너려 할 때였어요.	0
5304	"""강의 얼음이 녹기 시작해서 지금 강을 건너면 위험해요!"""	2
5305	강 근처에서 쉬던 존 돈턴이란 사내가 말했어요.	0
5306	그러나 핼은 존 돈턴의 말을 듣지 않았어요.	2
5307	개들에게 채찍질을 하며 강을 건너도록 몰아쳤지요.	2
5308	벅이 움직이지 않자 화난 핼이 벅을 몽둥이로 때렸어요.	2
5309	벅은 눈물을 흘리며 낑낑거렸습니다.	2
5310	"""개 좀 그만 때리시오!"""	2
5311	보다 못한 존 돈턴이 핼을 벅에게서 떼어 놓았어요.	0
5312	그러고는 벅을 개썰매 줄에서 풀어냈지요.	1
5313	"""흥, 그 병든 개는 필요 없으니 당신이나 가져요!"""	2
5314	핼은 벅을 버리고 다른 개들만 끌고 강을 건넜어요.	2
5315	얼마 후 '풍덩' 하는 소리가 들렸답니다.	2
5316	깜짝 놀란 존 돈턴과 벅은 강을 쳐다보았지요.	0
5317	"""사..., 사람 살려요!"""	2
5318	얼음이 깨지는 바람에 핼과 썰매 개들이 강에 빠졌어요.	2
5319	존 돈턴과 벅의 도움으로 핼은 살았지만 썰매 개들은 모두 죽고 말았어요.	2
5320	벅은 죽은 친구들을 보며 슬펴했지요.	2
5321	그러자 존 돈턴은 벅을 위로해 주었어요.	1
5322	그 후 존 돈턴은 벅을 자식처럼 아끼고 보살폈어요.	1
5323	어느 날 존 돈턴이 강가에서 낚시를 하다가 그만 강물에 빠졌습니다.	2
5324	"""으악, 사람 살려!"""	2
5325	이 모습을 본 벅이 강물로 뛰어들었어요.	2
5326	그러나 물살이 세서 존 돈턴과 함께 떠내려갔답니다.	2
5327	할 수 없이 벅은 강 밖으로 헤엄쳐 나왔어요.	1
